user,day,anomaly_score,primary_reason,logon_count,logoff_count,unique_pcs,after_hours_ratio,device_connects,file_count,unique_files
AJF0370,2010-09-29,-0.10394164053126098,file_count (z=2.72),6,5,5,1.3333333333333333,12.0,50.0,50.0
AJF0370,2010-06-21,-0.10394164053126098,file_count (z=1.25),6,5,5,1.3333333333333333,12.0,39.0,39.0
AJF0370,2010-10-22,-0.10394164053126098,after_hours_ratio (z=1.14),6,5,5,1.3333333333333333,12.0,37.0,37.0
MPM0220,2010-07-23,-0.103726405755861,logon_count (z=1.23),7,6,5,0.5714285714285714,13.0,26.0,26.0
MPM0220,2010-08-12,-0.10345493534341155,device_connects (z=0.84),5,5,5,1.2,13.0,35.0,35.0
AJF0370,2010-04-13,-0.10345493534341155,device_connects (z=1.03),6,5,5,0.6666666666666666,13.0,33.0,33.0
MPM0220,2010-03-12,-0.10345493534341155,file_count (z=1.05),5,5,5,1.2,13.0,38.0,38.0
AJF0370,2011-02-16,-0.10345493534341155,device_connects (z=1.03),6,5,5,0.6666666666666666,13.0,32.0,32.0
BSS0369,2010-06-11,-0.10345493534341155,file_count (z=1.84),6,6,6,0.6666666666666666,14.0,21.0,21.0
CCA0046,2010-07-06,-0.10339864595176207,file_count (z=2.90),6,6,6,1.3333333333333333,6.0,28.0,28.0
MPM0220,2010-01-11,-0.10334236050920498,after_hours_ratio (z=1.68),5,5,5,1.6,12.0,31.0,31.0
HDS0367,2011-01-26,-0.10318355675201296,device_connects (z=1.75),7,6,6,1.4285714285714286,7.0,16.0,16.0
MOS0047,2010-02-04,-0.10318355675201296,file_count (z=1.94),7,6,6,1.2857142857142858,7.0,22.0,22.0
IBB0359,2010-10-25,-0.10318355675201296,logon_count (z=1.41),7,6,6,1.1428571428571428,13.0,11.0,11.0
MOS0047,2010-08-31,-0.10318355675201296,device_connects (z=2.31),7,6,6,0.8571428571428571,10.0,18.0,18.0
AJF0370,2010-03-18,-0.1031272863994589,after_hours_ratio (z=1.14),6,5,5,1.3333333333333333,12.0,32.0,32.0
BSS0369,2010-01-06,-0.10291226995060798,unique_pcs (z=1.37),6,6,6,1.3333333333333333,13.0,14.0,14.0
HDS0367,2011-04-11,-0.10291226995060798,device_connects (z=1.75),7,6,6,1.4285714285714286,7.0,18.0,18.0
MPM0220,2010-01-14,-0.10291226995060798,device_connects (z=0.84),5,5,5,1.0,13.0,32.0,32.0
EIS0041,2010-09-22,-0.10291226995060798,device_connects (z=1.89),7,6,6,1.4285714285714286,7.0,18.0,18.0
HDS0367,2010-01-13,-0.10291226995060798,device_connects (z=1.75),7,6,6,1.4285714285714286,7.0,18.0,18.0
BSS0369,2010-04-14,-0.10291226995060798,unique_pcs (z=1.37),6,6,6,1.3333333333333333,13.0,14.0,14.0
CCA0046,2010-10-08,-0.10285601863070981,file_count (z=1.72),6,6,6,1.6666666666666667,6.0,20.0,20.0
MPM0220,2010-04-13,-0.10285601863070981,file_count (z=1.05),6,5,4,1.3333333333333333,13.0,38.0,38.0
AJF0370,2010-04-08,-0.10285601863070981,after_hours_ratio (z=1.14),6,5,5,1.3333333333333333,11.0,37.0,37.0
MPM0220,2010-09-17,-0.10285601863070981,file_count (z=1.05),6,5,5,1.3333333333333333,11.0,38.0,38.0
GTD0219,2010-05-04,-0.10285601863070981,file_count (z=3.17),6,6,6,0.6666666666666666,6.0,33.0,33.0
EIS0041,2010-03-02,-0.10285601863070981,file_count (z=2.06),7,6,6,1.1428571428571428,7.0,26.0,26.0
CCA0046,2010-05-19,-0.10285601863070981,file_count (z=2.02),6,6,6,1.6666666666666667,6.0,22.0,22.0
MPM0220,2010-09-10,-0.10285601863070981,file_count (z=1.48),6,5,5,1.3333333333333333,11.0,41.0,41.0
MPM0220,2010-03-26,-0.10264107490815022,device_connects (z=0.84),6,5,5,1.0,13.0,31.0,31.0
AJF0370,2011-02-17,-0.10264107490815022,device_connects (z=1.03),6,5,5,1.0,13.0,30.0,30.0
AJF0370,2010-09-03,-0.10264107490815022,device_connects (z=1.03),6,5,5,1.0,13.0,31.0,31.0
MPM0220,2010-01-06,-0.10264107490815022,device_connects (z=0.84),5,5,5,0.8,13.0,34.0,34.0
AJF0370,2011-01-04,-0.10236997159360328,device_connects (z=1.03),6,5,5,1.0,13.0,29.0,29.0
MPM0220,2010-05-04,-0.10236997159360328,device_connects (z=0.84),6,5,5,1.1666666666666667,13.0,29.0,29.0
BSS0369,2010-03-15,-0.10225754898956108,after_hours_ratio (z=1.53),6,6,6,1.6666666666666667,14.0,9.0,9.0
MPM0220,2010-03-04,-0.10225754898956108,after_hours_ratio (z=1.68),5,5,5,1.6,11.0,31.0,31.0
AJF0370,2011-01-10,-0.10204276571539406,file_count (z=1.12),6,5,5,1.0,12.0,38.0,38.0
MPM0220,2010-02-19,-0.10204276571539406,file_count (z=0.76),6,5,5,1.0,12.0,36.0,36.0
MPM0220,2010-09-09,-0.10204276571539406,file_count (z=0.76),6,5,5,1.0,12.0,36.0,36.0
AJF0370,2010-09-22,-0.10204276571539406,logon_count (z=0.85),6,5,5,1.0,12.0,34.0,34.0
MPM0220,2010-10-15,-0.10204276571539406,file_count (z=1.33),6,5,5,1.0,12.0,40.0,40.0
IBB0359,2010-12-08,-0.10198657539726486,after_hours_ratio (z=2.03),6,6,6,1.6666666666666667,13.0,9.0,9.0
BSS0369,2010-01-12,-0.1018280400241498,device_connects (z=1.49),6,6,6,1.3333333333333333,14.0,13.0,13.0
AJF0370,2011-04-14,-0.1018280400241498,device_connects (z=1.03),6,5,5,1.0,13.0,28.0,28.0
AJF0370,2010-04-21,-0.1018280400241498,after_hours_ratio (z=-1.12),6,5,5,0.5,13.0,36.0,36.0
BAL0044,2010-02-02,-0.1018280400241498,file_count (z=1.85),7,6,6,1.4285714285714286,5.0,21.0,21.0
AJF0370,2011-04-25,-0.1018280400241498,file_count (z=1.25),6,5,5,0.5,13.0,39.0,39.0
IBB0359,2011-04-27,-0.1018280400241498,device_connects (z=1.48),7,6,6,0.8571428571428571,14.0,13.0,13.0
CCA0046,2010-05-06,-0.10177186477052114,device_connects (z=1.89),6,6,6,1.6666666666666667,7.0,16.0,16.0
CCA0046,2010-03-03,-0.10177186477052114,file_count (z=2.31),6,6,6,1.6666666666666667,6.0,24.0,24.0
HDS0367,2010-11-15,-0.10155721170722343,file_count (z=1.97),7,6,6,1.2857142857142858,6.0,23.0,23.0
BSS0369,2010-07-13,-0.10144490314069743,file_count (z=2.98),5,5,5,1.6,11.0,28.0,28.0
MOS0047,2010-03-05,-0.10128647499416821,after_hours_ratio (z=1.55),7,6,6,1.4285714285714286,6.0,18.0,18.0
IBB0359,2011-02-04,-0.10128647499416821,device_connects (z=1.48),7,6,6,1.1428571428571428,14.0,10.0,10.0
BSS0369,2010-05-10,-0.10128647499416821,device_connects (z=1.49),6,6,6,1.0,14.0,14.0,14.0
CCA0046,2010-10-15,-0.10128647499416821,logon_count (z=2.72),8,8,7,1.5,5.0,16.0,16.0
AJF0370,2010-07-16,-0.10128647499416821,device_connects (z=1.03),6,5,5,0.6666666666666666,13.0,30.0,30.0
MPM0220,2010-09-20,-0.1012303377350926,unique_pcs (z=0.64),6,5,5,1.0,12.0,33.0,33.0
MPM0220,2010-05-05,-0.1012303377350926,file_count (z=1.76),6,5,5,0.8333333333333334,12.0,43.0,43.0
HDS0367,2011-01-07,-0.1012303377350926,file_count (z=2.57),6,6,6,1.3333333333333333,7.0,27.0,27.0
IBB0359,2010-04-28,-0.10101582985400037,logon_count (z=1.41),7,6,6,1.1428571428571428,13.0,10.0,10.0
BSS0369,2010-09-20,-0.10101582985400037,device_connects (z=1.49),6,6,6,0.6666666666666666,14.0,18.0,18.0
HDS0367,2010-01-06,-0.10101582985400037,logon_count (z=1.48),7,6,6,1.4285714285714286,6.0,16.0,16.0
IBB0359,2010-06-02,-0.10101582985400037,unique_pcs (z=1.40),6,6,6,1.0,13.0,14.0,14.0
IBB0359,2011-01-14,-0.10101582985400037,file_count (z=1.73),7,5,5,1.0,13.0,20.0,20.0
GTD0219,2010-02-24,-0.10095971158256345,device_connects (z=1.80),6,6,6,1.6666666666666667,7.0,18.0,18.0
AJF0370,2010-03-19,-0.10095971158256345,file_count (z=1.92),6,5,5,1.0,11.0,44.0,44.0
AJF0370,2010-09-21,-0.10095971158256345,file_count (z=1.92),6,5,5,0.6666666666666666,12.0,44.0,44.0
MOS0047,2010-07-06,-0.10095971158256345,after_hours_ratio (z=2.23),6,6,6,1.6666666666666667,6.0,19.0,19.0
AJF0370,2010-07-21,-0.10068917696552626,after_hours_ratio (z=1.14),6,5,5,1.3333333333333333,12.0,29.0,29.0
AJF0370,2010-05-26,-0.10047481416844439,device_connects (z=1.03),6,5,5,0.6666666666666666,13.0,29.0,29.0
AJF0370,2011-04-27,-0.10047481416844439,device_connects (z=1.03),5,5,5,1.2,13.0,30.0,30.0
AJF0370,2011-05-05,-0.10047481416844439,device_connects (z=1.03),6,5,5,0.6666666666666666,13.0,29.0,29.0
HDS0367,2010-01-20,-0.10020444356114122,device_connects (z=1.75),7,6,6,1.1428571428571428,7.0,21.0,21.0
MOS0047,2010-05-25,-0.10020444356114122,file_count (z=1.49),7,6,6,1.1428571428571428,8.0,19.0,19.0
BSS0369,2010-04-08,-0.10020444356114122,device_connects (z=1.49),6,6,6,0.6666666666666666,14.0,16.0,16.0
IBB0359,2011-02-07,-0.10020444356114122,device_connects (z=1.48),6,6,6,1.3333333333333333,14.0,12.0,12.0
IBB0359,2010-09-22,-0.10020444356114122,device_connects (z=1.48),6,6,6,1.3333333333333333,14.0,12.0,12.0
IBB0359,2010-02-12,-0.10020444356114122,logon_count (z=1.41),7,6,5,1.2857142857142858,13.0,13.0,13.0
MPM0220,2010-03-03,-0.1001483822140955,after_hours_ratio (z=-0.65),6,5,5,0.6666666666666666,12.0,32.0,32.0
AJF0370,2011-03-15,-0.1001483822140955,after_hours_ratio (z=1.14),6,5,5,1.3333333333333333,12.0,28.0,28.0
EIS0041,2010-07-30,-0.1001483822140955,file_count (z=2.20),7,6,6,0.42857142857142855,7.0,27.0,27.0
AJF0370,2010-01-17,-0.09993416440289538,device_connects (z=1.03),6,5,5,0.6666666666666666,13.0,28.0,28.0
CCA0046,2010-08-09,-0.09987812201781221,after_hours_ratio (z=1.47),6,6,6,1.6666666666666667,6.0,16.0,16.0
CCA0046,2010-02-25,-0.09987812201781221,file_count (z=3.34),6,6,6,0.6666666666666666,5.0,31.0,31.0
EIS0041,2010-10-19,-0.09987812201781221,after_hours_ratio (z=2.04),6,6,6,1.6666666666666667,6.0,16.0,16.0
IBB0359,2011-04-12,-0.09987812201781221,device_connects (z=1.48),7,6,6,1.4285714285714286,14.0,8.0,8.0
HDS0367,2010-07-21,-0.09966397666277538,logon_count (z=1.48),7,6,6,1.4285714285714286,5.0,19.0,19.0
BAL0044,2010-06-25,-0.09966397666277538,file_count (z=2.44),7,6,6,1.1428571428571428,5.0,25.0,25.0
BSS0369,2010-08-22,-0.09966397666277538,file_count (z=1.52),6,6,6,0.3333333333333333,14.0,19.0,19.0
BAL0044,2011-03-25,-0.09966397666277538,file_count (z=1.56),7,6,6,1.4285714285714286,5.0,19.0,19.0
HDS0367,2010-12-01,-0.09939388030986052,file_count (z=1.82),7,6,6,1.1428571428571428,6.0,22.0,22.0
MPM0220,2010-10-22,-0.09939388030986052,device_connects (z=0.84),6,5,5,1.0,13.0,27.0,27.0
EIS0041,2010-01-19,-0.09939388030986052,file_count (z=1.53),7,6,6,1.1428571428571428,6.0,22.0,22.0
HDS0367,2010-03-30,-0.09939388030986052,file_count (z=1.52),7,6,6,1.1428571428571428,6.0,20.0,20.0
IBB0359,2011-01-21,-0.09933787582946385,logon_count (z=1.41),7,6,6,1.1428571428571428,13.0,9.0,9.0
BSS0369,2010-09-10,-0.09933787582946374,file_count (z=2.49),5,5,5,1.6,13.0,25.0,25.0
AJF0370,2010-05-06,-0.09933787582946374,logoff_count (z=0.72),5,5,5,1.0,12.0,33.0,33.0
AJF0370,2010-09-08,-0.09933787582946374,file_count (z=1.12),5,5,5,0.8,12.0,38.0,38.0
MPM0220,2010-04-07,-0.0992818752781709,after_hours_ratio (z=1.01),6,5,4,1.3333333333333333,12.0,34.0,34.0
BAL0044,2010-07-08,-0.09912387531324018,after_hours_ratio (z=1.39),7,6,6,1.4285714285714286,5.0,17.0,17.0
EIS0041,2010-02-23,-0.09912387531324018,after_hours_ratio (z=1.59),6,6,6,1.5,6.0,22.0,22.0
BAL0044,2011-03-24,-0.09912387531324018,logoff_count (z=1.99),7,7,6,1.2857142857142858,5.0,20.0,20.0
HDS0367,2010-04-01,-0.09912387531324018,device_connects (z=2.32),7,6,6,1.4285714285714286,8.0,12.0,12.0
BAL0044,2010-03-16,-0.09912387531324018,after_hours_ratio (z=1.39),7,6,6,1.4285714285714286,5.0,17.0,17.0
HDS0367,2010-03-12,-0.09906788977557168,file_count (z=1.97),6,6,6,1.6666666666666667,5.0,23.0,23.0
AJF0370,2010-08-06,-0.09906788977557168,logon_count (z=0.85),6,5,5,1.0,12.0,30.0,30.0
MPM0220,2010-03-24,-0.09901190816567806,after_hours_ratio (z=-1.48),6,6,6,0.3333333333333333,11.0,27.0,27.0
MOS0047,2010-05-24,-0.09885396164201443,file_count (z=1.64),7,6,6,0.8571428571428571,7.0,20.0,20.0
MOS0047,2010-01-25,-0.09885396164201443,logon_count (z=1.78),8,7,7,1.25,6.0,18.0,18.0
IBB0359,2011-01-18,-0.09885396164201443,file_count (z=2.37),6,6,5,1.1666666666666667,13.0,24.0,24.0
HDS0367,2010-06-28,-0.09885396164201443,device_connects (z=2.32),7,6,6,1.1428571428571428,8.0,23.0,23.0
EIS0041,2010-01-21,-0.09885396164201443,device_connects (z=2.48),7,6,6,1.1428571428571428,8.0,17.0,17.0
BSS0369,2010-06-19,-0.09858413926529375,unique_pcs (z=1.37),6,6,6,1.0,13.0,13.0,13.0
IBB0359,2011-05-13,-0.09858413926529375,unique_pcs (z=2.08),8,7,7,1.0,12.0,10.0,10.0
BAL0044,2011-04-29,-0.09858413926529375,file_count (z=1.41),7,6,6,1.4285714285714286,5.0,18.0,18.0
MOS0047,2010-06-01,-0.09858413926529375,device_connects (z=1.38),7,6,6,1.1428571428571428,8.0,18.0,18.0
AJF0370,2010-04-28,-0.0985281915938625,after_hours_ratio (z=1.14),6,5,5,1.3333333333333333,10.0,31.0,31.0
AJF0370,2010-06-04,-0.0985281915938625,logoff_count (z=0.72),5,5,5,0.8,12.0,32.0,32.0
MOS0047,2010-03-08,-0.0985281915938625,file_count (z=2.84),6,6,6,1.0,5.0,28.0,28.0
EIS0041,2010-03-31,-0.09831440815219905,logon_count (z=1.48),7,6,6,0.8571428571428571,6.0,21.0,21.0
IBB0359,2010-05-27,-0.09831440815219905,unique_pcs (z=1.40),6,6,6,1.3333333333333333,13.0,11.0,11.0
MOS0047,2010-09-09,-0.09831440815219905,after_hours_ratio (z=1.55),7,6,6,1.4285714285714286,7.0,14.0,14.0
MOS0047,2010-02-01,-0.09831440815219905,after_hours_ratio (z=1.55),7,6,6,1.4285714285714286,7.0,14.0,14.0
EIS0041,2010-11-17,-0.09831440815219905,logon_count (z=2.16),8,7,7,1.0,6.0,19.0,19.0
EIS0041,2010-06-04,-0.09831440815219905,file_count (z=1.66),7,6,6,0.8571428571428571,6.0,23.0,23.0
AJF0370,2010-11-05,-0.09825847940428123,logon_count (z=0.85),6,5,5,1.0,12.0,28.0,28.0
BSS0369,2010-05-18,-0.09825847940428123,file_count (z=1.52),5,5,5,1.6,13.0,19.0,19.0
HDS0367,2011-03-14,-0.0980447682718617,device_connects (z=2.32),7,6,6,0.8571428571428571,8.0,19.0,19.0
MOS0047,2010-06-30,-0.0980447682718617,after_hours_ratio (z=1.55),7,6,6,1.4285714285714286,8.0,11.0,11.0
CCA0046,2010-04-14,-0.0980447682718617,file_count (z=2.46),6,6,6,1.3333333333333333,6.0,25.0,25.0
IBB0359,2010-06-15,-0.0980447682718617,file_count (z=1.41),7,6,5,0.7142857142857143,13.0,18.0,18.0
AJF0370,2010-10-20,-0.09798885844105676,logon_count (z=0.85),6,5,5,0.6666666666666666,12.0,30.0,30.0
AJF0370,2010-03-12,-0.09798885844105676,logon_count (z=0.85),6,5,5,1.0,11.0,31.0,31.0
BSS0369,2010-08-19,-0.09798885844105676,file_count (z=2.00),5,5,5,1.6,13.0,22.0,22.0
BSS0369,2010-03-12,-0.09787705054656193,after_hours_ratio (z=1.53),6,6,6,1.6666666666666667,13.0,8.0,8.0
IBB0359,2010-09-01,-0.09777521959342361,logon_count (z=1.41),7,6,6,1.1428571428571428,12.0,10.0,10.0
MPM0220,2010-02-11,-0.09777521959342361,device_connects (z=0.84),6,5,5,1.1666666666666667,13.0,26.0,26.0
MPM0220,2010-02-18,-0.09771932867333288,logon_count (z=0.62),6,5,4,1.0,12.0,34.0,34.0
MPM0220,2010-07-27,-0.09771932867333288,after_hours_ratio (z=1.01),6,5,5,1.3333333333333333,12.0,27.0,27.0
HDS0367,2010-06-22,-0.0975057620860369,device_connects (z=1.75),7,6,6,1.1428571428571428,7.0,17.0,17.0
MOS0047,2010-03-24,-0.0975057620860369,logoff_count (z=1.69),7,7,7,0.8571428571428571,7.0,19.0,19.0
IBB0359,2010-07-09,-0.0975057620860369,file_count (z=1.57),6,5,5,1.3333333333333333,13.0,19.0,19.0
BSS0369,2010-03-18,-0.0975057620860369,device_connects (z=1.49),6,6,6,1.0,14.0,12.0,12.0
EIS0041,2010-07-15,-0.0975057620860369,logoff_count (z=2.06),7,7,7,1.4285714285714286,6.0,14.0,14.0
IBB0359,2010-04-23,-0.09744989007026428,logon_count (z=1.41),7,6,6,1.4285714285714286,12.0,8.0,8.0
BSS0369,2010-08-20,-0.09723639571886422,unique_pcs (z=1.37),6,6,6,0.8333333333333334,12.0,15.0,15.0
MPM0220,2010-04-27,-0.0971805426010155,after_hours_ratio (z=-0.65),6,5,5,0.6666666666666666,12.0,29.0,29.0
EIS0041,2010-03-30,-0.09696712046107869,file_count (z=1.53),7,6,6,1.0,5.0,22.0,22.0
AJF0370,2010-02-09,-0.09696712046107869,device_connects (z=1.03),6,5,5,1.0,13.0,25.0,25.0
HDS0367,2010-11-02,-0.09696712046107869,logon_count (z=1.48),7,6,6,1.1428571428571428,6.0,19.0,19.0
HDS0367,2011-05-02,-0.09696712046107869,logon_count (z=1.48),7,6,6,1.1428571428571428,6.0,19.0,19.0
BSS0369,2010-01-05,-0.09696712046107869,file_count (z=2.81),5,5,5,1.2,13.0,27.0,27.0
EIS0041,2011-02-09,-0.09696712046107869,logon_count (z=1.48),7,6,6,1.1428571428571428,6.0,19.0,19.0
MOS0047,2010-06-07,-0.09696712046107869,file_count (z=2.09),7,7,7,1.1428571428571428,5.0,23.0,23.0
AJF0370,2010-03-03,-0.09691128623476197,after_hours_ratio (z=0.78),5,5,5,1.2,12.0,31.0,31.0
BAL0044,2010-01-12,-0.09669793628186385,file_count (z=1.71),7,6,6,1.1428571428571428,5.0,20.0,20.0
HDS0367,2011-04-21,-0.09669793628186385,file_count (z=1.52),7,6,6,1.1428571428571428,5.0,20.0,20.0
EIS0041,2010-10-12,-0.09669793628186385,file_count (z=1.66),7,6,6,1.1428571428571428,5.0,23.0,23.0
BAL0044,2011-01-12,-0.09669793628186385,file_count (z=1.71),7,6,6,1.1428571428571428,5.0,20.0,20.0
CCA0046,2010-08-23,-0.09664212094068936,device_connects (z=1.89),6,6,6,1.6666666666666667,7.0,13.0,13.0
GTD0219,2010-04-09,-0.09664212094068936,file_count (z=2.17),6,6,6,1.3333333333333333,5.0,26.0,26.0
AJF0370,2010-02-16,-0.09653050200556867,file_count (z=1.78),4,4,4,1.5,12.0,43.0,43.0
GTD0219,2010-05-25,-0.09642884315041367,device_connects (z=1.80),6,6,6,1.3333333333333333,7.0,23.0,23.0
MOS0047,2010-04-14,-0.09642884315041367,device_connects (z=1.38),7,6,6,0.8571428571428571,8.0,17.0,17.0
AJF0370,2010-03-02,-0.09642884315041367,device_connects (z=1.03),5,4,4,0.8,13.0,32.0,32.0
HDS0367,2010-06-03,-0.09642884315041367,device_connects (z=2.32),7,6,6,0.8571428571428571,8.0,17.0,17.0
BSS0369,2010-07-20,-0.09637304668799374,after_hours_ratio (z=1.38),5,5,5,1.6,13.0,18.0,18.0
BSS0369,2010-07-03,-0.09615984103593256,file_count (z=2.49),5,5,5,1.4,13.0,25.0,25.0
BSS0369,2010-04-20,-0.09615984103593256,device_connects (z=1.49),6,6,6,1.3333333333333333,14.0,10.0,10.0
IBB0359,2011-05-09,-0.09615984103593256,file_count (z=1.25),6,5,5,1.3333333333333333,13.0,17.0,17.0
BSS0369,2010-02-12,-0.09615984103593256,device_connects (z=1.49),6,6,6,1.3333333333333333,14.0,10.0,10.0
IBB0359,2010-02-25,-0.09615984103593256,file_count (z=1.25),6,5,5,1.3333333333333333,13.0,17.0,17.0
EIS0041,2010-10-14,-0.09615984103593256,file_count (z=1.66),7,6,6,0.8571428571428571,5.0,23.0,23.0
MPM0220,2010-04-15,-0.09604828976901669,after_hours_ratio (z=-1.48),6,5,5,0.3333333333333333,12.0,37.0,37.0
CCA0046,2010-03-29,-0.09589092990763537,device_connects (z=2.48),6,6,6,1.3333333333333333,8.0,17.0,17.0
EIS0041,2010-04-22,-0.09589092990763537,file_count (z=1.79),7,6,6,0.8571428571428571,5.0,24.0,24.0
IBB0359,2011-05-16,-0.09589092990763537,file_count (z=2.53),6,5,5,1.3333333333333333,12.0,25.0,25.0
EIS0041,2011-01-07,-0.09589092990763537,logon_count (z=1.48),7,6,6,0.7142857142857143,6.0,21.0,21.0
EIS0041,2010-03-22,-0.09589092990763537,logon_count (z=1.48),7,6,6,0.8571428571428571,6.0,19.0,19.0
AJF0370,2010-06-22,-0.09589092990763537,device_connects (z=1.03),6,5,5,0.6666666666666666,13.0,26.0,26.0
MPM0220,2010-03-29,-0.09583517118357021,unique_pcs (z=0.64),6,5,5,1.1666666666666667,12.0,27.0,27.0
AJF0370,2011-02-03,-0.09572366547075228,after_hours_ratio (z=1.59),4,4,4,1.5,12.0,33.0,33.0
BAL0044,2011-02-25,-0.09562210973474705,logon_count (z=2.05),8,7,6,1.375,6.0,14.0,14.0
BSS0369,2010-05-28,-0.09562210973474705,file_count (z=2.17),6,6,6,0.3333333333333333,13.0,23.0,23.0
EIS0041,2010-01-28,-0.09562210973474705,logon_count (z=1.48),7,6,6,0.8571428571428571,5.0,20.0,20.0
AJF0370,2010-04-17,-0.09562210973474705,after_hours_ratio (z=-1.12),6,5,5,0.5,13.0,27.0,27.0
EIS0041,2010-10-21,-0.09562210973474705,logon_count (z=1.48),7,6,6,0.8571428571428571,5.0,20.0,20.0
EIS0041,2010-07-21,-0.09562210973474705,logon_count (z=1.48),7,6,6,1.1428571428571428,6.0,18.0,18.0
CCA0046,2010-08-03,-0.09562210973474705,file_count (z=2.46),6,6,6,0.8333333333333334,6.0,25.0,25.0
HDS0367,2011-04-08,-0.09562210973474705,logon_count (z=1.48),7,6,6,1.1428571428571428,6.0,18.0,18.0
HDS0367,2011-05-05,-0.09556636987028655,after_hours_ratio (z=1.95),6,6,6,1.6666666666666667,7.0,12.0,12.0
GTD0219,2010-03-30,-0.09556636987028655,device_connects (z=1.80),6,6,6,1.6666666666666667,7.0,12.0,12.0
AJF0370,2010-04-01,-0.09545490187270855,after_hours_ratio (z=1.59),4,4,4,1.5,11.0,36.0,36.0
HDS0367,2010-02-01,-0.09535338048650344,logon_count (z=1.48),7,6,6,1.2857142857142858,6.0,15.0,15.0
BAL0044,2010-07-07,-0.09535338048650344,logoff_count (z=1.99),7,7,6,1.2857142857142858,4.0,16.0,16.0
BAL0044,2010-01-07,-0.09535338048650344,after_hours_ratio (z=1.39),7,6,6,1.4285714285714286,5.0,15.0,15.0
HDS0367,2010-07-22,-0.09535338048650344,file_count (z=1.67),7,6,6,0.8571428571428571,4.0,21.0,21.0
AJF0370,2010-01-18,-0.09535338048650344,device_connects (z=1.03),6,5,5,0.6666666666666666,13.0,25.0,25.0
MPM0220,2010-08-03,-0.09529765947526847,after_hours_ratio (z=1.01),6,5,5,1.3333333333333333,10.0,27.0,27.0
GTD0219,2010-06-04,-0.09529765947526847,after_hours_ratio (z=1.46),6,6,6,1.6666666666666667,6.0,14.0,14.0
CCA0046,2010-08-24,-0.09529765947526847,after_hours_ratio (z=1.47),6,6,6,1.6666666666666667,6.0,14.0,14.0
BSS0369,2010-02-19,-0.09508474213215046,unique_pcs (z=1.37),6,6,6,0.6666666666666666,13.0,13.0,13.0
AJF0370,2010-11-12,-0.09508474213215046,file_count (z=-1.15),6,5,5,1.3333333333333333,11.0,21.0,21.0
MOS0047,2010-01-04,-0.09502903996776435,logon_count (z=1.78),8,7,7,1.25,7.0,13.0,13.0
MPM0220,2010-03-02,-0.09502903996776424,logoff_count (z=0.51),5,5,4,1.0,12.0,33.0,33.0
EIS0041,2010-03-04,-0.0948161946409446,logon_count (z=2.16),8,7,7,1.125,5.0,17.0,17.0
HDS0367,2011-02-10,-0.0948161946409446,logon_count (z=1.48),7,6,6,1.4285714285714286,6.0,12.0,12.0
GTD0219,2010-04-07,-0.09476051131703245,after_hours_ratio (z=1.46),6,6,6,1.6666666666666667,6.0,13.0,13.0
GTD0219,2010-02-23,-0.09454773798215255,unique_pcs (z=1.97),7,7,7,1.1428571428571428,5.0,19.0,19.0
AJF0370,2011-05-04,-0.09454773798215255,device_connects (z=1.03),5,4,4,1.2,13.0,30.0,30.0
GTD0219,2010-05-07,-0.09449207349234201,file_count (z=2.17),6,6,6,1.0,5.0,26.0,26.0
AJF0370,2010-03-22,-0.09449207349234201,file_count (z=0.98),5,4,4,1.0,12.0,37.0,37.0
IBB0359,2010-11-17,-0.09427937212505166,after_hours_ratio (z=1.59),6,6,5,1.5,12.0,11.0,11.0
BAL0044,2010-10-19,-0.09427937212505166,logoff_count (z=1.99),7,7,6,1.1428571428571428,5.0,19.0,19.0
HDS0367,2011-03-01,-0.09427937212505166,file_count (z=1.97),6,6,6,1.1666666666666667,7.0,23.0,23.0
BSS0369,2010-09-14,-0.09422372646297239,unique_pcs (z=1.37),6,6,6,1.3333333333333333,13.0,9.0,9.0
BSS0369,2010-02-11,-0.09422372646297239,unique_pcs (z=1.37),6,6,6,1.3333333333333333,13.0,9.0,9.0
MPM0220,2010-10-07,-0.09422372646297228,file_count (z=1.33),5,4,4,1.2,12.0,40.0,40.0
AJF0370,2011-05-03,-0.09422372646297228,after_hours_ratio (z=0.78),5,4,4,1.2,12.0,34.0,34.0
AJF0370,2011-05-06,-0.09422372646297228,file_count (z=1.52),5,4,4,0.8,12.0,41.0,41.0
MPM0220,2010-02-16,-0.09422372646297228,file_count (z=1.05),5,4,4,1.2,12.0,38.0,38.0
MPM0220,2010-05-10,-0.09422372646297228,file_count (z=-0.67),6,5,5,1.0,12.0,26.0,26.0
AJF0370,2010-06-09,-0.09422372646297228,file_count (z=0.98),5,4,4,1.2,12.0,37.0,37.0
AJF0370,2010-12-28,-0.09422372646297228,file_count (z=0.58),5,4,4,0.8,12.0,34.0,34.0
